instance_id,music_genre
74377,Electronic
71074,Rap
46651,Classical
65111,Rap
53347,Alternative
55695,Rap
56393,Rap
84644,Rap
60081,Blues
58080,Rap
28002,Rap
54665,Electronic
76820,Anime
78963,Rap
32479,Alternative
76223,Blues
76818,Electronic
72203,Electronic
88737,Rock
47513,Country
66907,Rap
54000,Electronic
46311,Rap
39730,Rap
66981,Country
25531,Electronic
89181,Electronic
59205,Electronic
88477,Anime
86758,Anime
72690,Electronic
46163,Rock
27047,Alternative
88103,Blues
69372,Electronic
46593,Country
80036,Rap
81542,Blues
76305,Electronic
42552,Alternative
74213,Rap
64197,Country
55235,Blues
63198,Anime
45971,Alternative
24519,Electronic
32045,Jazz
46841,Country
87406,Anime
20938,Alternative
77493,Country
34505,Blues
50255,Blues
68535,Blues
20931,Jazz
20587,Rap
45843,Country
37484,Blues
63707,Alternative
79284,Country
75893,Country
36723,Country
84934,Rock
89370,Rap
26734,Classical
60803,Alternative
83778,Rock
60936,Country
81234,Electronic
74647,Country
87416,Blues
89277,Country
81045,Rap
59083,Blues
50977,Electronic
65227,Country
37274,Electronic
29942,Electronic
28616,Alternative
75097,Blues
46138,Classical
87716,Blues
63886,Alternative
75769,Blues
51747,Alternative
75445,Alternative
86036,Electronic
50661,Country
23504,Classical
70673,Classical
88261,Country
30080,Blues
39922,Rap
86246,Blues
33481,Alternative
20619,Electronic
56867,Blues
81167,Jazz
81583,Jazz
48197,Blues
51020,Rap
80697,Electronic
39187,Blues
85917,Blues
64378,Country
71151,Rock
51706,Rap
63264,Country
38148,Alternative
37067,Alternative
87309,Electronic
39925,Anime
49476,Classical
90918,Country
69478,Alternative
77715,Country
76516,Blues
32208,Rap
77582,Alternative
62375,Electronic
91527,Blues
21609,Blues
48099,Alternative
65251,Rap
27999,Classical
38394,Classical
48916,Jazz
34450,Rap
61107,Alternative
20784,Blues
34732,Alternative
70106,Blues
64279,Rap
36621,Rap
82985,Blues
60526,Alternative
90706,Blues
86153,Classical
72869,Blues
54090,Rap
75324,Country
25574,Rock
36304,Electronic
31673,Anime
46208,Jazz
91104,Alternative
36130,Alternative
41959,Rap
39773,Blues
38981,Electronic
88463,Electronic
85431,Blues
49452,Anime
82538,Classical
81449,Blues
82270,Electronic
35273,Country
20063,Anime
45162,Hip-Hop
75355,Blues
54077,Alternative
44202,Rock
83093,Rock
60288,Classical
76033,Electronic
30136,Alternative
58732,Electronic
60742,Electronic
77212,Country
50677,Rap
24565,Jazz
88255,Alternative
21425,Blues
76064,Rap
53539,Jazz
54382,Rock
78603,Rap
69240,Alternative
64236,Alternative
23998,Classical
34980,Blues
49288,Classical
74433,Blues
42189,Rap
84897,Blues
86738,Jazz
27641,Blues
41635,Jazz
84233,Classical
84169,Country
80592,Alternative
71577,Alternative
37669,Alternative
51597,Rap
32985,Rap
34547,Alternative
81756,Electronic
61688,Rap
43619,Jazz
87511,Classical
48774,Rap
60910,Country
26243,Alternative
56892,Rap
75498,Rap
32774,Rock
48988,Rap
44196,Country
74963,Alternative
68646,Rap
57522,Jazz
88711,Blues
59937,Jazz
57202,Blues
90937,Anime
91193,Classical
71922,Rap
55650,Blues
70516,Blues
22765,Country
49054,Blues
31985,Electronic
60466,Rock
42813,Anime
30417,Electronic
45469,Electronic
41765,Alternative
33504,Rap
88285,Country
39603,Rap
70056,Country
39388,Alternative
26176,Classical
32389,Blues
31980,Anime
72832,Alternative
76955,Alternative
62072,Blues
32316,Electronic
86921,Country
59255,Electronic
57649,Electronic
67238,Blues
29119,Country
53816,Country
80019,Anime
36785,Blues
78259,Blues
89764,Alternative
48039,Rap
31446,Electronic
88175,Electronic
55246,Electronic
52157,Blues
57464,Classical
30733,Classical
59748,Rap
27309,Country
52251,Jazz
51734,Alternative
90172,Country
33315,Jazz
62799,Classical
73737,Electronic
54772,Alternative
40686,Country
65422,Electronic
60673,Electronic
40477,Electronic
79377,Alternative
26102,Alternative
48428,Rap
83858,Anime
20046,Blues
49376,Alternative
55039,Blues
90687,Blues
34408,Blues
63800,Jazz
57682,Country
51949,Country
62080,Electronic
53983,Blues
74652,Rap
31433,Electronic
42419,Anime
72895,Rap
53758,Blues
36117,Blues
66746,Electronic
68635,Rap
70758,Blues
22736,Electronic
60930,Alternative
73517,Electronic
31782,Alternative
55312,Classical
39170,Rap
74695,Blues
36777,Alternative
43780,Anime
75944,Country
67459,Rap
73801,Anime
33538,Alternative
66232,Rap
45851,Electronic
32236,Country
78371,Country
51069,Jazz
32431,Electronic
48550,Alternative
79484,Anime
66846,Rock
34590,Country
63427,Anime
33301,Alternative
70849,Electronic
40284,Blues
76200,Rap
26230,Blues
21545,Jazz
86632,Rap
60089,Country
20174,Blues
43442,Rap
65359,Blues
58376,Alternative
32960,Jazz
83552,Classical
68774,Rap
31926,Rap
85850,Electronic
32242,Electronic
74523,Alternative
50188,Rap
52709,Electronic
70325,Alternative
75031,Blues
76137,Electronic
58522,Country
82027,Rap
83903,Blues
62271,Blues
57450,Country
78994,Jazz
43909,Anime
30097,Electronic
55686,Country
23831,Anime
65220,Rap
85918,Electronic
57303,Electronic
71360,Country
24844,Alternative
91345,Rap
76160,Anime
43584,Alternative
54059,Jazz
78523,Blues
39712,Country
23173,Classical
34240,Classical
22291,Rock
86869,Alternative
75641,Alternative
23346,Alternative
77047,Rock
57616,Blues
74993,Country
41587,Electronic
21008,Anime
48453,Rap
22358,Blues
83666,Electronic
23101,Electronic
88750,Alternative
55614,Blues
45080,Rock
43768,Rap
50581,Blues
45356,Jazz
35917,Rap
59672,Classical
20418,Blues
38661,Alternative
62100,Rap
62802,Rap
20320,Blues
25220,Blues
49250,Rap
87448,Blues
27349,Jazz
48259,Electronic
44321,Jazz
37518,Blues
45982,Rap
40393,Anime
83287,Electronic
91677,Classical
35635,Rap
38614,Alternative
64397,Classical
46126,Country
60059,Blues
84023,Electronic
27840,Electronic
52114,Rap
58718,Rock
88037,Blues
71768,Blues
33135,Country
24939,Rap
87662,Rap
24842,Blues
32902,Rap
84225,Blues
27723,Alternative
51252,Rap
49854,Rap
51528,Blues
23156,Jazz
31779,Country
66429,Classical
67890,Country
63632,Blues
23518,Blues
71748,Rock
81954,Hip-Hop
57761,Classical
60403,Blues
49932,Classical
34976,Jazz
41383,Country
72167,Blues
29473,Blues
30694,Electronic
65999,Alternative
22872,Rap
49961,Rap
72610,Country
81239,Alternative
47490,Classical
37139,Alternative
52579,Alternative
26965,Anime
65337,Blues
37847,Rap
67593,Electronic
76528,Country
88166,Rap
23651,Rock
49245,Classical
67252,Blues
61669,Blues
77976,Electronic
23255,Electronic
49922,Country
53534,Alternative
64527,Classical
53960,Country
30658,Alternative
57302,Blues
25661,Electronic
89976,Electronic
51240,Anime
81310,Rap
29943,Alternative
73657,Blues
31544,Alternative
84972,Alternative
53461,Electronic
64767,Classical
46904,Anime
52280,Blues
68240,Alternative
22266,Classical
25765,Electronic
77686,Classical
91569,Rap
66704,Anime
65270,Electronic
76604,Blues
47577,Alternative
87311,Alternative
27070,Blues
48793,Alternative
87853,Electronic
58324,Classical
85010,Blues
38771,Alternative
23706,Blues
69287,Jazz
79139,Blues
81566,Rap
84744,Rap
84870,Country
56903,Rap
31722,Classical
45600,Rap
54606,Alternative
40209,Blues
73823,Blues
74571,Jazz
33019,Country
29348,Rap
35043,Country
30086,Classical
73229,Country
49559,Country
81469,Rap
26435,Electronic
74150,Alternative
47076,Alternative
59955,Rap
53156,Country
88313,Blues
58814,Classical
52731,Rap
41863,Electronic
73776,Blues
56583,Blues
29653,Alternative
27580,Rap
51010,Country
72491,Country
87495,Country
44304,Electronic
67276,Blues
46781,Classical
64054,Classical
84459,Rap
53061,Electronic
23484,Rap
36122,Rap
46287,Jazz
33247,Blues
90592,Alternative
67542,Alternative
24432,Blues
73104,Classical
56045,Blues
57420,Anime
80926,Alternative
82554,Jazz
79028,Classical
84840,Rap
51323,Blues
49998,Alternative
78118,Country
69848,Rap
88690,Country
32843,Rap
74018,Classical
57555,Blues
23673,Rap
37520,Country
22236,Rap
63217,Rap
30664,Rap
87108,Electronic
79353,Alternative
42888,Classical
45192,Rap
25754,Blues
87241,Classical
29524,Blues
82547,Electronic
90315,Alternative
67111,Rap
74792,Anime
44433,Country
39312,Electronic
86752,Blues
23485,Electronic
69502,Electronic
28761,Jazz
58163,Country
32043,Blues
33721,Rap
31770,Rap
29685,Country
90247,Country
40372,Blues
53275,Blues
85078,Alternative
37269,Anime
74532,Blues
26366,Electronic
22158,Alternative
21794,Alternative
55632,Blues
60659,Blues
76749,Alternative
34370,Electronic
65429,Rap
49098,Jazz
81155,Rap
50933,Country
70700,Alternative
55113,Rock
43635,Jazz
68322,Electronic
24234,Electronic
37507,Rap
27547,Rap
48217,Rap
54252,Blues
56408,Electronic
35782,Alternative
88239,Electronic
83304,Classical
46394,Rock
54454,Country
20676,Anime
37089,Rap
89219,Rock
57933,Jazz
22135,Alternative
34902,Country
60016,Alternative
74766,Blues
47348,Rap
56803,Blues
61738,Rap
21003,Classical
41180,Country
90984,Rock
27170,Country
43374,Rap
62777,Anime
64216,Blues
24114,Alternative
34156,Rap
40347,Rock
49913,Rock
46434,Rap
53066,Country
56423,Rap
53653,Rap
24883,Country
89554,Blues
65967,Electronic
66614,Electronic
78132,Blues
46437,Anime
61482,Classical
53142,Electronic
82463,Jazz
39386,Country
40169,Electronic
38074,Alternative
45281,Electronic
54873,Country
53531,Country
40110,Classical
40174,Alternative
38116,Country
23972,Blues
67050,Electronic
73544,Jazz
71460,Country
58035,Classical
53568,Alternative
27319,Classical
41508,Electronic
42934,Anime
35487,Classical
48977,Blues
73300,Alternative
66060,Blues
64628,Rap
78613,Electronic
58843,Blues
71611,Country
24597,Jazz
59776,Blues
71780,Electronic
70031,Country
61892,Rap
59982,Rap
20265,Electronic
48006,Anime
41194,Blues
60640,Classical
88272,Blues
37217,Blues
49694,Rock
28822,Classical
91064,Country
25911,Blues
21924,Blues
29296,Rap
40395,Rap
43197,Rap
67195,Alternative
53104,Electronic
49862,Electronic
22069,Country
65076,Country
38955,Rap
68338,Country
49396,Electronic
51469,Alternative
52716,Alternative
56268,Blues
24143,Rap
37807,Jazz
84442,Electronic
28695,Country
58786,Country
71068,Rap
20528,Anime
29157,Anime
65962,Classical
39107,Electronic
39649,Electronic
87913,Rap
83131,Alternative
77824,Blues
74708,Hip-Hop
21238,Country
60166,Country
27773,Classical
88047,Alternative
77238,Classical
69097,Electronic
88817,Blues
44965,Rock
85310,Country
41905,Alternative
68709,Rap
56695,Electronic
76391,Electronic
86076,Rap
23283,Rap
86649,Alternative
67707,Rap
83902,Classical
29535,Electronic
59238,Blues
36277,Blues
81219,Rap
53408,Country
42487,Classical
27762,Classical
55470,Rap
38695,Alternative
86422,Hip-Hop
86520,Blues
82696,Blues
42947,Blues
72726,Country
58734,Classical
24001,Electronic
76819,Hip-Hop
67349,Electronic
84139,Country
22499,Alternative
39965,Blues
26177,Anime
78715,Jazz
73135,Electronic
29573,Blues
82048,Rap
77511,Electronic
42421,Electronic
30592,Alternative
60193,Country
48554,Country
36913,Jazz
27637,Electronic
91632,Blues
88879,Blues
31538,Alternative
74021,Alternative
24142,Country
40907,Alternative
25333,Rap
26021,Alternative
48815,Rap
24366,Anime
80764,Blues
37492,Rap
63000,Classical
89716,Rap
23175,Country
20275,Electronic
51253,Rap
43052,Alternative
50395,Electronic
66235,Country
81684,Alternative
89652,Country
25521,Anime
75775,Electronic
56587,Rap
86281,Electronic
55996,Alternative
87110,Classical
65893,Electronic
56886,Alternative
45556,Blues
34141,Rap
31963,Electronic
68212,Alternative
20624,Blues
82456,Rock
82891,Blues
50086,Blues
88093,Blues
33896,Blues
46256,Classical
67093,Anime
59347,Alternative
52840,Rap
76025,Blues
76499,Blues
66894,Blues
40794,Electronic
53098,Blues
51897,Electronic
34917,Alternative
68600,Alternative
73783,Blues
68758,Classical
50725,Blues
23584,Jazz
28533,Classical
89916,Rap
83816,Blues
73939,Rap
86954,Rap
33098,Rap
36957,Electronic
59203,Blues
55119,Alternative
38233,Rap
31303,Blues
70354,Electronic
85042,Rap
31242,Rap
82718,Blues
50598,Rap
42870,Electronic
38078,Blues
48881,Blues
32024,Electronic
47415,Country
37730,Rap
36921,Electronic
76915,Alternative
57139,Blues
21974,Blues
61602,Rap
87266,Rap
91578,Blues
70967,Rap
71812,Alternative
56132,Electronic
44781,Country
81985,Blues
49506,Alternative
81606,Alternative
51096,Anime
89253,Country
57088,Classical
74511,Electronic
23198,Rap
64506,Anime
58722,Rap
44106,Country
83035,Alternative
68494,Alternative
22431,Jazz
69369,Rock
36680,Rap
37517,Country
32244,Electronic
70514,Classical
78324,Anime
47521,Blues
28273,Country
83948,Alternative
68100,Alternative
50484,Jazz
77619,Alternative
40511,Country
68921,Rap
41945,Alternative
55244,Rap
44111,Classical
22994,Rap
53711,Electronic
20473,Alternative
71419,Electronic
30352,Country
42803,Rap
24072,Rap
42329,Alternative
34582,Rap
58965,Rap
75206,Blues
46946,Country
25919,Alternative
88421,Blues
57431,Alternative
27720,Electronic
80647,Rap
89681,Blues
51916,Rap
87908,Rap
30859,Electronic
87573,Country
72969,Alternative
24194,Rap
68428,Rap
36501,Blues
63037,Classical
34922,Country
54586,Alternative
30449,Alternative
29544,Rap
75887,Electronic
56002,Country
48904,Alternative
83066,Rap
23612,Alternative
62015,Rap
80705,Alternative
81052,Rap
39477,Electronic
74029,Electronic
56978,Classical
71954,Country
69971,Alternative
65581,Electronic
44653,Blues
64846,Blues
44933,Anime
33769,Blues
26726,Anime
81633,Classical
69689,Blues
60663,Classical
64109,Country
85721,Anime
65187,Rap
84436,Country
69959,Blues
40740,Classical
65959,Electronic
77108,Classical
79394,Electronic
35141,Classical
29835,Country
44010,Classical
56635,Classical
90145,Anime
70227,Rock
71232,Country
58021,Alternative
58913,Electronic
64890,Rap
36541,Country
69839,Electronic
36933,Rap
60324,Alternative
29320,Country
40332,Alternative
88355,Blues
83085,Country
56076,Rap
40595,Alternative
86139,Electronic
26438,Blues
34852,Alternative
80841,Rap
90683,Blues
60390,Blues
80464,Classical
54325,Classical
22936,Rap
80767,Blues
84186,Alternative
32077,Classical
48949,Electronic
80580,Alternative
56550,Alternative
78512,Country
55937,Alternative
23327,Rap
78356,Country
90942,Alternative
81342,Blues
62745,Classical
85455,Alternative
72602,Electronic
53100,Classical
64711,Rock
56419,Electronic
84049,Alternative
52632,Rap
33415,Country
35376,Electronic
75722,Rap
55642,Electronic
22262,Blues
30848,Alternative
58098,Country
67153,Rap
47033,Alternative
42034,Rap
63179,Rap
52343,Blues
46118,Blues
73395,Alternative
56125,Country
50015,Electronic
55704,Blues
20241,Blues
25098,Rock
91676,Electronic
49556,Electronic
54874,Electronic
42665,Electronic
59925,Classical
73734,Alternative
66346,Electronic
31075,Blues
61771,Alternative
85763,Rock
47109,Country
61495,Rock
33293,Rap
31801,Alternative
78423,Rap
64427,Electronic
46851,Rock
23233,Country
24466,Alternative
69195,Alternative
66588,Electronic
43488,Blues
50651,Electronic
71893,Rap
42846,Anime
86287,Rap
73683,Rap
89536,Blues
36855,Rap
33240,Rap
68314,Rap
35705,Classical
91672,Alternative
75902,Electronic
63924,Alternative
91136,Alternative
51578,Rock
31804,Anime
52573,Alternative
75864,Electronic
22034,Rap
42639,Rap
48583,Alternative
35483,Alternative
35632,Classical
52031,Blues
87952,Alternative
82808,Alternative
69390,Alternative
78999,Alternative
83389,Classical
74104,Rock
41249,Electronic
89922,Country
74596,Electronic
35909,Alternative
23853,Rap
69032,Electronic
41817,Rock
48778,Blues
68422,Country
50565,Alternative
55605,Rap
29469,Rap
48125,Electronic
63223,Electronic
81700,Electronic
35612,Electronic
48312,Electronic
20416,Classical
37533,Anime
25117,Rock
27234,Country
24391,Anime
72707,Rap
22697,Alternative
56983,Rock
24799,Rap
60582,Electronic
74776,Alternative
61061,Electronic
52478,Jazz
27545,Blues
57525,Anime
90910,Rap
21486,Classical
79507,Blues
90593,Anime
49682,Alternative
78202,Blues
83279,Blues
25721,Alternative
40700,Rock
58603,Country
33961,Country
38346,Rap
85589,Blues
50792,Alternative
29803,Rap
91412,Classical
68103,Classical
33530,Country
25469,Blues
62616,Electronic
53290,Country
76727,Blues
76881,Blues
91049,Jazz
50428,Electronic
80099,Rap
29115,Electronic
55743,Blues
44045,Country
49698,Rap
66318,Alternative
83270,Rap
34088,Country
39222,Blues
53412,Blues
60512,Blues
42399,Blues
32616,Electronic
91488,Electronic
50449,Alternative
77966,Electronic
88695,Alternative
26355,Blues
78599,Blues
62316,Electronic
28843,Rap
71375,Blues
46867,Country
79622,Alternative
84681,Electronic
22731,Alternative
26289,Blues
52642,Alternative
73313,Electronic
72417,Rap
75671,Classical
89501,Country
40058,Alternative
87535,Anime
48166,Rock
32018,Electronic
77798,Alternative
28691,Jazz
47114,Alternative
83637,Classical
35692,Jazz
38993,Rap
39197,Blues
68879,Blues
34180,Alternative
83437,Country
71410,Anime
32954,Country
85906,Rap
47579,Blues
55291,Alternative
49779,Electronic
31395,Rock
46894,Rock
82268,Blues
66952,Rap
44443,Alternative
24037,Country
77455,Blues
63170,Classical
58698,Rap
21834,Rap
76191,Alternative
50210,Country
81941,Alternative
67547,Blues
26757,Rap
39514,Rap
83008,Anime
50613,Rap
34924,Alternative
54490,Alternative
65388,Jazz
66830,Alternative
72593,Blues
35235,Classical
91279,Classical
69692,Rock
76571,Country
53822,Electronic
82133,Rap
77350,Blues
22284,Anime
87983,Anime
75466,Rap
30767,Rap
51816,Blues
60344,Country
34697,Alternative
50532,Country
26255,Rap
67924,Rap
79778,Alternative
47986,Blues
